Time;Robot;Node;Idleness;Interferences
377.8;5;23;11.7;241
378.1;2;18;17.8;242
378.1;1;11;30.7;242
378.3;7;22;21.9;242
380.9;0;24;8.9;245
383.2;8;12;23.7;247
383.4;1;8;12.1;247
383.7;3;5;14.9;247
388.6;8;13;17.7;249
389.1;9;18;11.0;249
389.5;4;18;0.4;249
389.7;0;27;15.7;249
390.3;5;24;9.4;251
390.3;1;11;12.2;251
391.8;7;28;47.4;251
392.1;3;2;33.0;251
395.3;8;12;12.1;254
396.0;5;23;18.2;254
397.6;0;28;5.8;256
398.4;2;26;38.4;257
398.6;1;10;58.3;257
